"delegacia_id";"delegacia";"TC1";"TC2";"TC3";"TC4";"TC5"
1025;"042 DP - Parque São Lucas";-0,332407974478356;-0,622575110929141;1,22050629189265;-0,519939018859333;-0,365120296240519
1026;"041 DP - Vila Rica";-0,0522122558430487;0,00693878456596959;1,27853163577159;-0,882728950890008;-0,391575493607074
1027;"040 DP - Vila Santa Maria";-0,18396342214481;-0,440293390127362;-0,586779362081299;-0,444469885315936;1,77309683833453
1067;"004 DP - Consolação";-0,201484546131838;2,26789076700556;-0,812426471524343;-0,583687536842868;-0,687520848023094
1069;"039 DP - Vila Gustavo";0,118193145851292;0,145145294630059;1,9469506820855;-0,719931929572209;-0,84002103501018
1070;"038 DP - Vila Amália";0,137981936623123;-0,211842404858577;0,0411988678984559;0,724647777854179;-0,406278049108301
1071;"037 DP - Campo Limpo";2,22400887059044;-0,0390703304273218;0,694706894006483;3,09813414280168;1,94327554022457
1072;"036 DP - Vila Mariana";-1,30478970110768;1,17444022491423;0,0827371995350108;0,237937968251865;0,477927423155731
1073;"035 DP - Jabaquara";0,570539195632281;0,0102450577149249;1,21203198011389;-0,0734373380664628;-0,25971901360296
1074;"034 DP - Vila Sonia";0,108602463564072;0,515870841939312;0,440144942145858;3,58946795252403;-0,808101592719638
1075;"033 DP - Pirituba";0,243638054101239;-0,837743294464648;0,93316664515336;0,317588257466377;-0,583131358798433
1076;"032 DP - Itaquera";-0,434135094933866;-0,405396587697653;0,577994471795537;-0,402871402206895;0,350916557273969
1077;"031 DP - Vila Carrão";-1,27849347364245;-0,797819062466985;-0,93031682740436;-0,566791817557986;-0,600863098287093
1078;"030 DP - Tatuapé";-0,979469134720005;0,296391165065166;2,0897060856624;-0,54069392642804;-0,173297320405882
1143;"003 DP - Campos Elísios";0,300867418855546;3,93706100683032;-1,14866020264771;-0,776635627524383;-0,725673470161002
1145;"029 DP - Vila Diva";-1,30364261692513;-0,731822451141455;0,124868252294175;-0,677703558311475;-0,771835103693734
1146;"028 DP - Freguesia do Ó";-0,0130586918207947;-0,496175533569618;0,201467700209092;1,55577115006713;-0,8536271273304
1147;"027 DP - Campo Belo";-0,47611850752537;0,12162837479684;0,425756425968977;-0,3392431109332;2,86414500730781
1148;"026 DP - Sacomã";-0,734615496315618;-0,744215421437415;-1,00638818380623;-0,662951167863965;-0,461525079832575
1149;"025 DP - Parelheiros";1,59239325580092;0,278321655482874;-1,19813359161228;-0,0883617812148287;-0,0373357597853979
