"delegacia_id";"delegacia";"RC1";"RC4";"RC2";"RC3";"RC5"
1026;"041 DP - Vila Rica";-0,304380637453501;1,70945415978526;1,20137327445591;-1,43001018868259;-0,82841830853272
1027;"040 DP - Vila Santa Maria";-0,433286918546664;0,37772086262486;-0,594449259885269;-0,206568652546105;2,43303567366395
1067;"004 DP - Consolação";-0,266537861604305;-0,494711157321544;0,506838396101938;-0,194242230438342;-0,824392813567248
1069;"039 DP - Vila Gustavo";0,425257158870875;-0,723352891605533;0,257046400768651;-0,308979127940781;-0,956117539079341
1070;"038 DP - Vila Amália";0,121802933511461;0,522893130849185;0,220319967167043;0,340277275950532;-0,81813238331538
1071;"037 DP - Campo Limpo";2,27626924141739;1,05318567380787;-1,19651456966335;2,51385996486852;1,79309811417842
1072;"036 DP - Vila Mariana";-1,1246667378416;0,260999778152759;2,51882506172507;0,191769051755372;0,354107418347416
1073;"035 DP - Jabaquara";0,143637204530556;1,6318429651821;-0,0427818251770477;-0,855634635146446;-1,31610812354988
1074;"034 DP - Vila Sonia";-0,165273112959369;0,876386600589613;-0,496630758432916;3,33499711286002;-1,22440893335079
1075;"033 DP - Pirituba";-0,169802616561534;1,40206947343077;-1,37652652494087;0,329433468934632;0,630808267568131
1076;"032 DP - Itaquera";-0,16044761029525;0,402000123209418;0,25612331156078;-0,55781908565291;-0,312110721689311
1077;"031 DP - Vila Carrão";-1,30155397025604;-0,892610296129832;-0,403012634872549;-0,217290033511674;0,257001326829701
1078;"030 DP - Tatuapé";-0,636219091188168;-0,504070263318715;0,479513486969984;0,04696484481486;0,598649512501962
1143;"003 DP - Campos Elísios";-0,0541917584609278;-0,730127499347357;0,692976011843069;-0,133003999915605;-0,376591845250735
1145;"029 DP - Vila Diva";-1,46149075333876;-0,0603120068783516;-0,637212935720393;-0,474598970816418;0,536071443952776
1146;"028 DP - Freguesia do Ó";-0,274970679565483;0,757803323215296;-1,0431403775402;1,47753415897348;-0,950215073268583
1147;"027 DP - Campo Belo";-0,418713610545703;0,740263531139718;0,412649768291896;-0,365617940909583;2,77490941355808
1148;"026 DP - Sacomã";-0,831441177306218;-1,09835373743255;-0,693233883945111;-0,458324435667128;0,577504150017478
1149;"025 DP - Parelheiros";1,87536055234227;-1,36159037418005;0,264624570346107;-0,0979012851407324;-0,983741962127967
1150;"024 DP - Ponte Rasa";0,532091061457315;1,67170835111511;1,49741914289799;-1,41709969434505;-0,589883230110182
1151;"023 DP - Perdizes";-0,122469199079422;1,49084182240657;0,488959057377779;-0,255289322448479;1,97949808357095
1152;"022 DP - São Miguel Paulista";0,247977076715428;0,0184850955404103;3,36454364500121;-0,816931810261905;-0,595099837879911
1153;"021 DP - Vila Matilde";-0,726285938050077;1,35918648553333;0,357094584485517;-0,722875902696184;-0,339191239793727
1154;"020 DP - Água Fria";0,132924163996076;1,26450254285266;-0,434236333156233;-0,75653575690829;2,67149460334166
1246;"002 DP - Bom Retiro";-0,623226983970777;-1,30747505027533;0,66605879666723;-0,0387710628955602;-0,59936235377273
1252;"019 DP - Vila Maria";-0,744174873332753;-0,960058086745652;-0,178637746800987;-0,149418508980271;1,09715552979979
1253;"018 DP - Alto da Moóca";-0,913011220419517;-1,98819220232805;1,5910007634132;0,75690887572382;-0,0980513140537144
1254;"017 DP - Ipiranga";-0,871960067160631;1,40420076232268;-0,756142615385211;-0,407738108530923;-0,34488368522112
1255;"016 DP - Vila Clementino";-0,804577229516405;1,68162886657223;0,299180694427989;-0,582177154174837;-1,12682985037471
1256;"015 DP - Itaim Bibi";-0,702226076134534;0,259192270301277;0,515906589873307;-0,101686266120001;-0,280587392858654
1257;"014 DP - Pinheiros";0,0179648699475499;-0,825480930777442;0,854966821809725;0,636175793654023;-0,682157073452812
1259;"013 DP - Casa Verde";0,277071999370342;0,975028329679829;2,9486112154386;0,401815717573186;-0,221740148827851
1262;"012 DP - Pari";0,342015858090642;-0,3688901971808;0,964334635961412;0,121291890659146;-0,208919196828483
1265;"011 DP - Santo Amaro";-0,151292620230992;2,39570041265722;1,76185897604787;-1,2139708199558;-0,645347259527738
1267;"103 DP - Cohab Itaquera";-0,525553347041599;-1,14449378435739;-0,794730836930277;0,738593031129331;-0,450343988784121
1268;"102 DP - Socorro";-1,08136242949663;-1,43428382234024;-0,28233414754488;-0,155468438446494;0,606016115539614
1269;"101 DP - Jardim das Imbuias";1,77693994623307;0,0965632132511224;-0,317153487959348;0,171060224413127;-0,969282554839502
1270;"100 DP - Jardim Herculano";1,77814744652089;-0,747170641089363;-0,674087446546963;-0,27683389209382;-0,629310582282797
1275;"010 DP - Penha de França";0,0714597632744956;1,88811770765162;-0,136167103317028;-0,559372665329968;0,352335370643617
1410;"001 DP - Sé";1,43540095387032;-1,52352513950561;2,36497785392164;1,07222532192159;-0,327725328885084
